image_path,conf_lm_0,conf_lm_1,conf_lm_2,conf_lm_3,conf_lm_4,conf_lm_5,conf_lm_6,conf_lm_7,conf_lm_8,conf_lm_9,conf_lm_10,conf_lm_11,conf_lm_12,conf_lm_13,conf_lm_14,conf_lm_15,conf_lm_16,conf_lm_17,conf_lm_18,conf_lm_19,conf_lm_20,conf_lm_21,conf_lm_22,conf_mean,conf_min,conf_key_mean,conf_key_min
0011_L.jpg,0.9977331161499023,0.9983673691749573,0.998590886592865,0.9985048770904541,0.9987101554870605,0.9989370703697205,0.9977789521217346,0.9981510043144226,0.9981105327606201,0.9988344311714172,0.9985724687576294,0.9975765347480774,0.9986165761947632,0.9987660646438599,0.9984508752822876,0.9974702596664429,0.9964368343353271,0.9983396530151367,0.9978093504905701,0.997940719127655,0.9977986216545105,0.9968736171722412,0.9973546266555786,0.998075008392334,0.9964368343353271,0.998029887676239,0.9968736171722412
0011_R.jpg,0.9981739521026611,0.9980509281158447,0.9977422952651978,0.9982759952545166,0.998513400554657,0.999115526676178,0.9987794756889343,0.9992204904556274,0.9977849125862122,0.9980043768882751,0.9982545971870422,0.9986110925674438,0.9987004995346069,0.9987733960151672,0.9980102181434631,0.9979932308197021,0.9963153004646301,0.9987725615501404,0.9980500936508179,0.9987478256225586,0.9981885552406311,0.9966225624084473,0.997626006603241,0.9981880187988281,0.9963153004646301,0.998056948184967,0.9966225624084473
0012_L.jpg,0.9973989725112915,0.9975941777229309,0.9972488284111023,0.9974374771118164,0.997501790523529,0.9972944855690002,0.9969637989997864,0.9972183704376221,0.9985561966896057,0.9986478686332703,0.9980467557907104,0.9980201721191406,0.9974952936172485,0.9978954792022705,0.9970592260360718,0.9974965453147888,0.9980442523956299,0.9974305033683777,0.9980314373970032,0.9980716109275818,0.997477114200592,0.9956680536270142,0.9958248138427734,0.9974966645240784,0.9956680536270142,0.9968672394752502,0.9956680536270142
0012_R.jpg,0.9970957040786743,0.9972412586212158,0.9961422085762024,0.9964802861213684,0.9972422122955322,0.9957137107849121,0.9959723353385925,0.9965755343437195,0.9969513416290283,0.9955242872238159,0.995539128780365,0.9966102242469788,0.9981486797332764,0.9965003728866577,0.9968752861022949,0.9960066676139832,0.9987664222717285,0.9989664554595947,0.9986288547515869,0.9979392886161804,0.9965115189552307,0.995232880115509,0.9974042773246765,0.99687260389328,0.995232880115509,0.9964308142662048,0.995232880115509
0013_L.jpg,0.9978302121162415,0.9980862140655518,0.9975276589393616,0.9977466464042664,0.9988759160041809,0.998857855796814,0.9988125562667847,0.9985247254371643,0.9984636306762695,0.9982537627220154,0.999448835849762,0.9984795451164246,0.9985696077346802,0.9993301630020142,0.9989470839500427,0.9988497495651245,0.9985426664352417,0.9991844296455383,0.9988924860954285,0.997519314289093,0.998571515083313,0.9984250068664551,0.998218834400177,0.9985198378562927,0.997519314289093,0.9984493255615234,0.9977466464042664
0013_R.jpg,0.9975593090057373,0.9979574680328369,0.9985688924789429,0.9980692267417908,0.9973334074020386,0.997627317905426,0.9980248212814331,0.9978146553039551,0.9978638291358948,0.9980083107948303,0.9981467723846436,0.9985822439193726,0.9980794191360474,0.9985032081604004,0.998891294002533,0.9988847374916077,0.9973383545875549,0.9991660118103027,0.9985182881355286,0.9984738230705261,0.9980079531669617,0.9969128370285034,0.9973053932189941,0.9980712532997131,0.9969128370285034,0.997542679309845,0.9969128370285034
0014_L.jpg,0.9956191182136536,0.99703049659729,0.9972002506256104,0.9973815083503723,0.9982183575630188,0.9969252943992615,0.9970621466636658,0.9978123903274536,0.9976621866226196,0.9987576007843018,0.998144268989563,0.9982327222824097,0.9979043006896973,0.9981125593185425,0.997417688369751,0.9961513876914978,0.9971413016319275,0.9987128973007202,0.9978602528572083,0.996174156665802,0.9987467527389526,0.9909837245941162,0.9944504499435425,0.9971174001693726,0.9909837245941162,0.9961177706718445,0.9909837245941162
0014_R.jpg,0.9978342652320862,0.9986971020698547,0.9982990622520447,0.9979745745658875,0.9985281229019165,0.9983909130096436,0.9977972507476807,0.998392641544342,0.9974256157875061,0.9985048770904541,0.9988017082214355,0.9982810020446777,0.9979200959205627,0.9981400966644287,0.9979236125946045,0.9971562623977661,0.99730384349823,0.9985575079917908,0.9984893798828125,0.9981938004493713,0.9977754950523376,0.9965639710426331,0.9973118305206299,0.9980115294456482,0.9965639710426331,0.9977574348449707,0.9965639710426331
0015_L.jpg,0.9950810670852661,0.9971522092819214,0.9970839619636536,0.9970370531082153,0.9962705373764038,0.9973713159561157,0.9975866079330444,0.9974380731582642,0.9968350529670715,0.9964953064918518,0.9975850582122803,0.997317373752594,0.9970205426216125,0.9976397752761841,0.9972314238548279,0.9974740147590637,0.9969645142555237,0.9970347881317139,0.9975571632385254,0.9971423745155334,0.9975982308387756,0.995019793510437,0.9966570138931274,0.9969823360443115,0.995019793510437,0.996658980846405,0.995019793510437
0015_R.jpg,0.9981538653373718,0.9970237612724304,0.9968440532684326,0.9988898634910583,0.9988976716995239,0.9987329840660095,0.9981866478919983,0.9987051486968994,0.9983046054840088,0.9983450174331665,0.9982656836509705,0.9983793497085571,0.9978054165840149,0.9978646636009216,0.9981651902198792,0.9978349804878235,0.9983280301094055,0.9985051155090332,0.9976567029953003,0.9982585310935974,0.9978255033493042,0.9978581070899963,0.9982798099517822,0.9981352090835571,0.9968440532684326,0.9984140396118164,0.9978255033493042
